사용월,호선명,지하철역,04시-05시 하차인원,05시-06시 하차인원,06시-07시 하차인원,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,10시-11시 하차인원,11시-12시 하차인원,12시-13시 하차인원,13시-14시 하차인원,14시-15시 하차인원,15시-16시 하차인원,16시-17시 하차인원,17시-18시 하차인원,18시-19시 하차인원,19시-20시 하차인원,20시-21시 하차인원,21시-22시 하차인원,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,01시-02시 하차인원,02시-03시 하차인원,03시-04시 하차인원
202005,4호선,수유(강북구청),0,3617,11567,18782,49076,36390,28041,29155,32644,36857,40441,46495,56187,70894,111281,104833,65429,58844,50356,35401,7,0,0,0
202005,4호선,숙대입구(갈월),0,795,6122,18357,44864,25820,14082,13974,14205,15959,15855,16103,17151,22108,29157,21157,13217,11901,10712,7413,1,0,0,0
202005,4호선,신용산,1,1444,12170,28639,83413,50428,21092,15887,15008,16949,16333,16082,16004,18697,23544,15903,9162,7212,5662,3137,0,0,0,0
202005,4호선,쌍문,4,1069,9369,13463,25998,19449,18752,19453,23306,24675,28736,36320,44252,58949,95310,92679,58008,50194,45658,31321,546,0,0,0
202005,4호선,이촌(국립중앙박물관),0,668,7683,12476,23752,13127,8502,8265,9278,10632,10485,10828,10941,13198,18958,14075,8653,7138,6607,3820,33,0,0,0
202005,4호선,창동,10,2951,12671,16487,36429,27201,25697,26508,30334,35638,40145,44872,49725,58627,86774,79213,48757,40764,37179,25972,4404,0,0,0
202005,4호선,총신대입구(이수),2,1011,10333,14889,37344,32831,23300,22363,24527,28204,29104,31368,37279,47970,71102,50936,28040,24029,21183,12088,1485,0,0,0
202005,4호선,충무로,1,2486,16408,49083,159471,86210,44619,35066,31868,32497,28649,24576,24156,26978,30954,18583,9783,8777,7278,6349,771,0,0,0
202005,4호선,한성대입구(삼선교),11,1088,5525,14018,24777,19469,14542,15226,15781,16958,17545,18266,20800,25276,35444,28197,18038,16005,15869,10572,7125,1,0,0
202005,4호선,혜화,0,2446,18449,41202,100765,66470,46235,40862,48020,64311,59991,46266,45414,53300,63086,47864,20079,17138,14412,10383,755,0,0,0
202005,4호선,회현(남대문시장),0,704,17870,47144,117572,88549,70305,59740,48848,43050,39637,31744,22864,16709,12940,7393,4066,4537,3988,2064,264,1,0,0
202005,5호선,강동,0,1148,11943,24803,44682,24666,16984,15540,17099,19651,19421,21252,24388,32504,49790,43337,26548,24752,23600,16647,1632,0,0,0
202005,5호선,개롱,0,909,2734,6061,12907,7849,5169,4928,6105,6707,6960,8435,10078,12526,18244,18754,9360,8924,9428,5751,1068,0,0,0
202005,5호선,개화산,0,337,3916,4349,10944,5040,4395,4428,5328,5334,5945,6483,7283,8148,13051,13091,7997,7328,6959,4242,811,0,0,0
202005,5호선,거여,0,656,6067,6034,13414,7548,5649,5441,6304,6946,7523,9062,10706,13718,20281,19898,10889,10017,10305,5985,987,0,0,0
202005,5호선,고덕,0,1259,4534,8690,13139,8357,7844,7111,8356,9816,9886,10498,11657,15362,25210,26225,12713,11233,10123,6472,1090,1,0,0
202005,5호선,공덕,0,847,7486,26406,71583,37108,14386,13069,12177,12814,12723,12569,14751,21679,39100,22609,11288,9616,8603,5859,517,0,0,0
202005,5호선,광나루(장신대),0,1741,7381,12827,25380,18735,16240,12965,12933,13939,13711,14656,17303,21940,34625,25858,16473,15117,13617,9043,185,0,0,0
202005,5호선,광화문(세종문화회관),1,668,20819,76873,242972,95474,35579,36178,30578,33368,29028,25469,23876,26942,34073,17243,8072,5963,4368,3029,271,0,0,0
202005,5호선,군자(능동),0,794,5766,6697,19391,13356,9119,9221,10577,12004,12779,14754,17408,26046,45020,34283,19400,16965,16268,11102,5760,0,0,0
202005,5호선,굽은다리(강동구민회관앞),0,495,2455,4938,11117,7538,6261,7225,7911,9035,9642,11036,13661,17256,28022,25128,14479,13425,11994,8557,1457,0,0,0
202005,5호선,길동,0,426,2958,5342,15419,11349,7860,8276,8416,9542,10081,11438,13183,16083,24854,19949,12094,8780,7490,5603,858,0,0,0
202005,5호선,김포공항,0,1374,6516,10009,13465,10166,8268,9663,11844,12480,12099,10621,11902,12159,11001,7282,3821,1988,1252,859,139,0,0,0
202005,5호선,까치산,0,1548,8345,10640,20252,16920,16911,19150,22897,25728,30143,38275,46309,60752,108985,94282,59643,53295,47770,29538,2053,0,0,0
202005,5호선,답십리,0,1020,6885,12841,30736,16215,11905,11487,12552,14288,14906,17343,19947,28694,51911,38452,21798,19924,18853,11723,1461,1,0,0
202005,5호선,동대문역사문화공원(DDP),0,229,2455,8515,28278,9317,3193,2276,2109,2604,2210,1886,1685,1953,2246,1324,708,641,592,453,45,1,0,0
202005,5호선,둔촌동,0,501,4714,8559,18379,10569,7964,8100,8994,9834,9759,11255,13334,16828,25656,20026,10717,9077,8472,5816,40,0,0,0
202005,5호선,마곡,0,1556,5624,9466,30336,19974,9042,6757,7386,8818,8297,8661,8999,9931,15510,13699,7601,6409,6478,4104,563,0,0,0
202005,5호선,마장,0,629,3330,5600,13446,6366,5658,5429,6004,5934,5925,6715,7672,10102,15604,11227,7161,6206,5897,3696,372,0,0,0
202005,5호선,마천,0,193,4281,4028,9854,6771,6299,5343,5614,5790,5855,7600,8636,9858,14236,13668,8703,7599,7400,4944,920,0,0,0
202005,5호선,마포,0,1292,7237,20946,62594,31301,15178,13571,12416,14177,12227,12772,15033,21978,38270,24076,12973,10535,9736,5590,1003,0,0,0
202005,5호선,명일,0,479,2437,4895,10349,6824,6750,6930,7249,8446,9347,11006,13264,17578,29665,30361,13583,11895,10958,7102,1171,0,0,0
202005,5호선,목동,0,1189,5611,12309,26186,20830,15066,13355,15348,19198,19670,22519,27299,39397,72252,55647,30855,26685,25621,15309,369,0,0,0
202005,5호선,발산,0,2217,12967,26602,87635,47805,22696,21877,23714,24543,21858,21186,22765,27431,39936,32724,16961,13140,10709,6393,1020,0,0,0
202005,5호선,방이,0,885,3697,7132,20682,11278,6736,6278,7375,8499,8602,9318,11237,15026,19125,15675,8632,6776,6410,3762,639,0,0,0
202005,5호선,방화,0,10,3413,4134,11576,6462,4915,5412,6342,6803,7668,8573,9874,11351,17856,18812,11634,9955,9781,6110,1162,0,0,0
202005,5호선,상일동,0,1134,9796,10739,18549,9428,7988,9303,10973,12689,14049,16618,21575,29792,55244,59242,33569,26993,26027,17577,3023,0,0,0
202005,5호선,서대문,0,1222,15167,49103,128185,36275,17204,13259,12890,16802,13612,12232,11975,15359,20702,12780,8754,7975,7150,4426,411,0,0,0
202005,5호선,송정,0,1198,4062,6433,12135,7751,6305,6948,7149,7576,8177,9867,10414,12912,17857,15650,10334,8755,8500,5491,529,0,0,0
202005,5호선,신금호,0,322,2476,6507,10165,6346,5141,4832,5592,6164,6973,7989,9557,12988,21952,16130,9899,8598,8177,5374,435,0,0,0
202005,5호선,신길,0,417,2563,4447,13025,6614,2371,2365,2664,3359,3142,3418,4202,7142,13039,7928,5637,5503,5401,3512,82,0,0,0
202005,5호선,신정(은행정),0,759,3841,5673,11077,7835,6498,6643,8098,9091,10420,14032,16825,22639,39354,32657,20661,19389,18207,11714,252,0,0,0
202005,5호선,아차산(어린이대공원후문),0,1395,5368,9482,19964,20027,19931,17642,17751,18400,18122,20672,23679,29923,47236,37238,22845,18926,17193,11067,417,0,0,0
202005,5호선,애오개,0,454,2999,7920,26175,11409,6469,5664,5616,6930,6895,7588,8209,11203,19471,12967,7834,7178,7046,4445,1934,0,0,0
202005,5호선,양평,0,712,3631,7637,34461,13737,5261,4897,4910,5715,5424,6046,6731,9622,18965,14308,7983,7338,7032,4310,71,0,0,0
202005,5호선,여의나루,0,1529,12296,24817,52023,14983,7075,8281,10927,16004,19065,19994,20062,20429,22800,15937,10249,5587,3556,1973,456,0,0,0
202005,5호선,여의도,0,2270,24709,112620,182225,58624,21407,21444,19362,21470,18106,16838,16627,19807,28351,15233,8286,6625,5887,3664,3068,0,0,0
202005,5호선,영등포구청,0,509,1722,4591,18715,8645,4065,3542,3347,3838,3842,3948,4042,5383,9579,5965,3455,3025,2728,1686,4,0,0,0
202005,5호선,영등포시장,0,952,5621,11594,31116,17598,11791,11402,11519,14164,12540,11786,11081,13708,22531,14854,8729,8134,6878,4586,24,0,0,0
202005,5호선,오금,0,429,2032,5877,17158,6133,3225,2942,3086,3542,3425,3464,4301,5011,7322,6490,4053,3216,3528,2571,437,0,0,0
202005,5호선,오목교(목동운동장앞),0,1619,8057,24602,65703,53646,28279,26809,27910,30745,29984,29673,33189,44269,71026,49179,24613,20262,19522,11898,180,0,0,0
202005,5호선,올림픽공원(한국체대),0,757,3646,4898,7182,4463,3822,4044,4616,5334,4761,4903,5225,6120,8085,7091,4208,3361,3401,2365,166,0,0,0
202005,5호선,왕십리(성동구청),1,356,2126,4670,15999,7426,5409,5434,6097,6946,6974,6980,7789,9471,14673,9439,5107,4422,3865,3117,1428,0,0,0
202005,5호선,우장산,0,767,3778,10621,21004,12089,10615,11323,12829,15733,16789,18991,22346,26737,47169,39115,22778,20187,19818,12081,928,0,0,0
202005,5호선,을지로4가,0,342,4641,14687,38817,17899,10947,9500,8431,8237,7745,6383,5214,4427,4309,2270,1129,932,577,415,41,0,0,0
202005,5호선,장한평,0,1084,10597,19640,57599,28198,15769,14207,14681,16295,16296,18075,22018,30187,53339,39918,24613,20318,18141,10463,1675,0,0,0
202005,5호선,종로3가,1,349,4942,13021,35667,31927,22833,24316,24483,25406,23262,20456,19582,19185,22123,12594,5904,3847,2949,1988,268,1,0,0
202005,5호선,천호(풍납토성),0,1393,12103,17115,33437,32738,23520,25089,25641,27693,28712,30078,32448,40208,55290,42868,23976,20564,17715,11541,973,0,0,0
